,WT,AO,NAO,PNA,NINO
3201,1,-1.942,0.141,0.512,0.45
3202,2,-1.432,-0.066,0.446,0.45
3203,2,-0.975,0.066,0.773,0.45
3204,6,-0.5379999999999999,0.452,1.31,0.45
3205,1,-0.05,0.695,1.642,0.45
3206,1,0.192,0.7340000000000001,0.8909999999999999,0.45
3207,1,0.475,0.622,0.39399999999999996,0.45
3208,6,1.422,1.149,-0.309,0.45
3209,6,2.066,1.386,0.034,0.45
3210,6,2.168,1.65,0.9570000000000001,0.45
3211,6,1.758,1.591,1.5590000000000002,0.45
3212,6,1.433,1.6159999999999999,0.8390000000000001,0.45
3213,2,1.515,1.33,0.273,0.45
3214,2,1.4180000000000001,1.006,-0.532,0.45
3215,2,0.6970000000000001,0.643,-0.8,0.49
3216,2,-0.079,0.326,-0.624,0.49
3217,5,-0.4,-0.023,-0.18,0.49
3218,3,-0.878,-0.113,-0.02,0.49
3219,3,-2.1519999999999997,-0.8540000000000001,0.43700000000000006,0.49
3220,5,-3.407,-1.66,0.447,0.49
3221,5,-3.9930000000000003,-1.7930000000000001,0.153,0.49
3222,5,-3.989,-1.646,0.628,0.49
3223,1,-3.3089999999999997,-1.499,1.321,0.49
3224,1,-2.01,-1.348,1.4880000000000002,0.49
3225,1,-0.648,-1.166,0.955,0.49
3226,2,-0.28300000000000003,-1.314,0.12,0.49
3227,6,-1.097,-1.492,0.084,0.49
3228,5,-1.982,-1.379,0.15,0.49
3229,5,-2.452,-1.073,0.223,0.49
3230,5,-2.748,-1.175,0.4,0.49
3231,3,-2.81,-1.149,0.5429999999999999,0.49
3232,3,-1.8840000000000001,-0.474,0.799,0.49
3233,4,-0.633,0.15,0.8,0.49
3234,4,-0.474,0.092,0.925,0.49
3235,3,-0.3,0.11,0.953,0.49
3236,2,0.092,0.24,0.718,0.49
3237,2,0.196,0.259,0.425,0.49
3238,4,0.182,0.575,0.179,0.49
3239,4,-0.022000000000000002,0.445,0.023,0.49
3240,4,0.34700000000000003,0.022000000000000002,0.17800000000000002,0.49
3241,4,0.41,-0.43200000000000005,0.23399999999999999,0.49
3242,5,0.20199999999999999,-0.494,0.027000000000000003,0.49
3243,5,0.10400000000000001,-0.33899999999999997,-0.12300000000000001,0.49
3244,3,-0.19899999999999998,-0.5479999999999999,0.027000000000000003,0.49
3245,3,-0.39899999999999997,-0.732,0.531,0.49
3246,3,0.439,-0.609,0.486,0.85
3247,4,1.203,-0.633,0.335,0.85
3248,4,1.091,-0.706,0.20199999999999999,0.85
3249,7,1.015,-0.040999999999999995,0.106,0.85
3250,5,1.12,0.759,0.731,0.85
3251,5,1.067,0.774,1.386,0.85
3252,4,0.946,0.6609999999999999,1.295,0.85
3253,4,-0.131,0.28600000000000003,1.147,0.85
3254,3,-0.5489999999999999,0.171,0.8590000000000001,0.85
3255,5,-1.27,0.098,0.802,0.85
3256,5,-2.197,0.016,0.795,0.85
3257,3,-2.61,-0.40299999999999997,0.72,0.85
3258,4,-2.611,-0.578,0.479,0.85
3259,4,-2.065,-0.337,0.40299999999999997,0.85
3260,4,-1.595,-0.17600000000000002,0.561,0.85
3261,7,-1.37,-0.08800000000000001,0.6629999999999999,0.85
3262,5,-1.023,0.07400000000000001,0.856,0.85
3263,3,-1.649,-0.073,0.917,0.85
3264,4,-1.965,-0.03,0.9159999999999999,0.85
3265,3,-1.365,0.321,0.9,0.85
3266,4,-0.9520000000000001,0.344,0.79,0.85
3267,7,-0.391,0.239,0.315,0.85
3268,5,0.606,0.529,0.001,0.85
3269,5,1.4140000000000001,0.536,-0.111,0.85
3270,5,1.012,0.7340000000000001,-0.278,0.85
3271,3,0.38,1.1059999999999999,-0.34299999999999997,0.85
3272,4,-0.531,0.75,-0.479,0.85
3273,4,-1.298,0.281,-0.603,0.85
3274,7,-1.1909999999999998,0.507,-0.99,0.85
3275,5,-0.873,1.018,-1.2819999999999998,0.85
3276,1,-1.081,-0.9279999999999999,1.15,2.28
3277,1,-1.217,-0.7190000000000001,1.048,2.28
3278,1,-1.161,-0.716,0.9490000000000001,2.28
3279,2,-0.642,-0.733,0.54,2.28
3280,6,-0.069,-0.565,0.062,2.28
3281,6,0.013000000000000001,-0.43700000000000006,-0.11900000000000001,2.28
3282,6,0.075,-0.341,-0.073,2.28
3283,1,0.1,-0.23199999999999998,-0.294,2.28
3284,1,0.0,-0.34299999999999997,-0.7240000000000001,2.28
3285,1,-0.077,-0.557,-1.246,2.28
3286,1,0.182,-0.618,-1.242,2.28
3287,1,0.308,-0.562,-0.565,2.28
3288,3,0.017,-0.598,-0.34700000000000003,2.28
3289,1,-0.48,-0.758,-0.48700000000000004,2.28
3290,6,-1.138,-1.08,-0.755,2.28
3291,6,-1.287,-1.22,-0.721,2.28
3292,6,-0.782,-0.9229999999999999,-0.7140000000000001,2.28
3293,6,-0.076,-0.727,-1.047,2.28
3294,1,0.7340000000000001,-0.546,-1.3980000000000001,2.28
3295,1,0.792,-0.5489999999999999,-1.3090000000000002,2.28
3296,2,0.359,-0.446,-0.946,2.28
3297,6,0.369,0.006999999999999999,-1.071,2.28
3298,6,0.003,-0.02,-1.854,2.28
3299,2,-0.374,-0.16399999999999998,-2.676,2.28
3300,6,-0.473,-0.22899999999999998,-2.444,2.28
3301,6,-0.423,-0.18899999999999997,-1.817,2.28
3302,6,-0.21,0.431,-0.6459999999999999,2.28
3303,6,0.132,1.176,0.364,2.28
3304,1,0.845,1.692,0.638,2.28
3305,1,0.799,0.997,0.745,2.28
3306,2,0.917,0.233,0.217,2.46
3307,2,1.3559999999999999,0.095,-0.423,2.46
3308,2,0.9990000000000001,-0.177,-0.34600000000000003,2.46
3309,2,-0.048,-0.45299999999999996,-0.655,2.46
3310,2,-0.483,-0.341,-0.8490000000000001,2.46
3311,2,-0.858,-0.259,-0.37,2.46
3312,1,-1.422,-0.257,0.389,2.46
3313,2,-2.472,-0.157,1.374,2.46
3314,1,-2.6069999999999998,0.11800000000000001,2.145,2.46
3315,1,-1.885,0.249,2.383,2.46
3316,1,-1.294,0.20199999999999999,2.175,2.46
3317,5,-0.7390000000000001,0.23199999999999998,1.7369999999999999,2.46
3318,3,-0.526,0.444,1.151,2.46
3319,3,-0.778,0.594,0.742,2.46
3320,4,-0.9540000000000001,0.657,0.745,2.46
3321,4,-0.741,0.569,1.214,2.46
3322,4,-0.698,0.475,1.607,2.46
3323,4,-0.545,0.499,1.22,2.46
3324,7,-0.506,0.675,0.965,2.46
3325,7,0.255,1.13,1.177,2.46
3326,6,1.3659999999999999,1.3969999999999998,1.272,2.46
3327,6,1.568,1.2770000000000001,1.102,2.46
3328,7,0.887,0.818,0.9,2.46
3329,6,0.434,0.828,0.687,2.46
3330,1,0.23,0.618,0.665,2.46
3331,7,-0.47200000000000003,0.22699999999999998,0.748,2.46
3332,6,-0.7609999999999999,0.047,0.698,2.46
3333,5,-0.552,-0.32899999999999996,0.597,2.46
3334,3,0.182,-0.748,0.36700000000000005,2.46
3335,4,0.79,-0.08,0.18899999999999997,2.46
3336,7,1.8769999999999998,0.953,0.12300000000000001,2.46
3337,5,3.0860000000000003,1.399,-0.061,2.95
3338,1,2.838,1.31,-0.439,2.95
3339,1,1.4780000000000002,1.035,-0.55,2.95
3340,6,0.344,0.7859999999999999,-0.392,2.95
3341,6,0.182,0.49,-0.263,2.95
3342,5,1.405,0.629,-0.222,2.95
3343,1,2.859,1.216,-0.122,2.95
3344,7,3.3339999999999996,1.651,0.052000000000000005,2.95
3345,6,3.946,1.768,0.084,2.95
3346,1,3.748,1.629,0.009000000000000001,2.95
3347,2,2.7,1.482,-0.171,2.95
3348,5,1.6769999999999998,1.1740000000000002,-0.259,2.95
3349,3,1.198,0.703,-0.265,2.95
3350,4,0.8009999999999999,0.228,-0.33799999999999997,2.95
3351,7,-0.042,0.03,-0.335,2.95
3352,7,-0.5870000000000001,-0.08800000000000001,-0.231,2.95
3353,7,-0.182,-0.147,-0.26899999999999996,2.95
3354,6,0.244,0.024,-0.568,2.95
3355,5,0.72,0.14800000000000002,-0.792,2.95
3356,5,1.7380000000000002,0.16399999999999998,-0.7090000000000001,2.95
3357,7,2.013,-0.124,-0.385,2.95
3358,3,2.035,0.207,-0.132,2.95
3359,3,2.405,0.787,-0.14400000000000002,2.95
3360,7,2.544,0.7709999999999999,-0.17600000000000002,2.95
3361,7,2.314,0.9540000000000001,0.161,2.95
3362,6,2.6830000000000003,1.7269999999999999,0.251,2.95
3363,6,3.162,2.089,0.38,2.95
3364,7,3.077,1.996,0.716,2.95
3365,7,2.662,1.87,0.7390000000000001,2.95
3366,7,1.889,1.577,0.857,2.95
3367,1,0.495,0.252,1.09,-0.61
3368,2,0.539,0.6809999999999999,1.5019999999999998,-0.61
3369,2,0.18,0.9129999999999999,1.544,-0.61
3370,6,0.076,0.884,0.932,-0.61
3371,6,0.5720000000000001,1.043,0.47600000000000003,-0.61
3372,6,1.3219999999999998,1.3030000000000002,0.385,-0.61
3373,6,1.548,1.015,0.35700000000000004,-0.61
3374,1,1.32,0.584,0.04,-0.61
3375,1,1.085,0.254,-0.499,-0.61
3376,1,0.87,0.03,-0.6859999999999999,-0.61
3377,1,0.456,0.174,-0.096,-0.61
3378,6,0.096,0.505,0.38299999999999995,-0.61
3379,6,0.231,1.115,-0.068,-0.61
3380,1,0.23199999999999998,1.1740000000000002,-0.34299999999999997,-0.61
3381,6,0.40399999999999997,0.6559999999999999,-0.619,-0.61
3382,6,0.799,0.469,-0.986,-0.61
3383,6,1.4869999999999999,0.732,-0.932,-0.61
3384,1,1.643,0.7609999999999999,-0.715,-0.61
3385,1,1.206,0.546,-0.579,-0.61
3386,6,0.44799999999999995,0.345,-0.545,-0.61
3387,6,-0.133,0.03,-0.586,-0.61
3388,6,-0.078,-0.618,-0.7929999999999999,-0.61
3389,1,0.213,-1.216,-0.418,-0.61
3390,2,0.425,-1.7630000000000001,-0.161,-0.61
3391,2,0.41200000000000003,-1.925,-0.102,-0.61
3392,6,0.49200000000000005,-1.405,-0.22399999999999998,-0.61
3393,5,0.991,-0.784,-0.467,-0.61
3394,1,1.732,-0.13,-0.922,-0.61
3395,2,2.005,0.389,-0.47600000000000003,-0.61
3396,6,1.5230000000000001,0.486,1.0170000000000001,-0.61
3397,6,0.483,0.456,0.6,-0.73
3398,1,-0.654,0.43,0.7609999999999999,-0.73
3399,1,-1.36,0.48,0.359,-0.73
3400,2,-1.8459999999999999,0.5379999999999999,0.446,-0.73
3401,6,-2.188,0.409,0.292,-0.73
3402,6,-2.873,0.3,0.78,-0.73
3403,6,-3.3360000000000003,0.083,1.0390000000000001,-0.73
3404,1,-3.255,-0.27699999999999997,0.946,-0.73
3405,2,-2.9760000000000004,0.2,0.735,-0.73
3406,2,-2.885,0.523,0.6759999999999999,-0.73
3407,6,-3.003,0.5720000000000001,1.127,-0.73
3408,6,-2.6889999999999996,0.612,1.298,-0.73
3409,1,-2.492,0.46,1.155,-0.73
3410,7,-2.645,0.475,0.9520000000000001,-0.73
3411,6,-2.114,0.402,0.7759999999999999,-0.73
3412,6,-1.466,0.057999999999999996,0.513,-0.73
3413,1,-1.04,-0.071,0.52,-0.73
3414,5,-0.838,0.032,0.57,-0.73
3415,1,-0.595,0.313,0.498,-0.73
3416,6,-0.484,0.496,0.677,-0.73
3417,3,-0.9790000000000001,0.2,0.5760000000000001,-0.73
3418,3,-2.149,-0.752,0.213,-0.73
3419,4,-3.528,-1.181,0.135,-0.73
3420,4,-3.378,-0.625,0.324,-0.73
3421,4,-1.548,0.149,0.47100000000000003,-0.73
3422,7,-0.23199999999999998,0.598,0.7240000000000001,-0.73
3423,7,-0.32799999999999996,0.595,0.753,-0.73
3424,7,-1.063,0.198,0.57,-0.73
3425,7,-1.464,0.18100000000000002,0.7070000000000001,-0.73
3426,1,-2.025,0.425,0.826,-0.73
3427,2,-2.376,0.414,0.9159999999999999,-0.73
3428,6,-1.795,0.275,0.938,-0.55
3429,6,-1.949,0.06,1.095,-0.55
3430,7,-2.8569999999999998,-0.308,1.415,-0.55
3431,4,-3.137,-0.78,1.4669999999999999,-0.55
3432,7,-2.533,-0.72,1.712,-0.55
3433,7,-1.3430000000000002,-0.405,1.781,-0.55
3434,2,-0.345,-0.009000000000000001,1.828,-0.55
3435,2,0.163,-0.062,2.052,-0.55
3436,4,-0.016,-0.46,2.032,-0.55
3437,4,-0.579,-0.11800000000000001,1.854,-0.55
3438,4,-0.358,0.396,1.831,-0.55
3439,4,0.525,0.868,1.607,-0.55
3440,7,1.3430000000000002,1.2790000000000001,1.459,-0.55
3441,5,2.27,1.367,1.114,-0.55
3442,3,2.847,1.158,0.607,-0.55
3443,3,1.9140000000000001,0.67,0.28,-0.55
3444,4,0.163,0.126,0.048,-0.55
3445,2,-0.7070000000000001,-0.035,-0.175,-0.55
3446,4,-0.634,0.019,-0.273,-0.55
3447,4,-1.202,-0.353,-0.146,-0.55
3448,4,-1.473,-0.462,0.047,-0.55
3449,4,-1.188,-0.297,0.179,-0.55
3450,7,-1.0270000000000001,-0.12,0.08800000000000001,-0.55
3451,7,-0.904,-0.145,-0.115,-0.55
3452,7,-0.802,-0.138,-0.065,-0.55
3453,4,-0.992,-0.297,0.083,-0.55
3454,4,-0.777,-0.47200000000000003,0.21,-0.55
3455,7,-1.052,-0.7390000000000001,0.47,-0.55
3456,5,-0.9279999999999999,-0.7659999999999999,0.898,-0.55
3457,5,-0.307,-0.7879999999999999,0.77,-0.55
3458,1,1.08,-0.335,0.38799999999999996,-0.43
3459,1,0.789,-0.249,0.44,-0.43
3460,1,-0.083,-0.013999999999999999,0.639,-0.43
3461,1,-0.8909999999999999,0.049,0.631,-0.43
3462,1,-0.6859999999999999,0.18100000000000002,0.5820000000000001,-0.43
3463,1,-0.45,0.526,0.647,-0.43
3464,1,-0.247,0.35,0.6679999999999999,-0.43
3465,1,-0.292,0.135,0.26,-0.43
3466,2,0.059000000000000004,0.409,-0.335,-0.43
3467,2,0.711,0.44299999999999995,-0.741,-0.43
3468,6,0.73,0.149,-0.653,-0.43
3469,1,0.299,-0.462,-0.54,-0.43
3470,1,-0.429,-1.179,-0.43200000000000005,-0.43
3471,1,-0.54,-1.364,-0.341,-0.43
3472,1,0.106,-0.809,-0.215,-0.43
3473,6,0.597,-0.376,0.016,-0.43
3474,6,0.551,-0.462,-0.10800000000000001,-0.43
3475,2,-0.016,-0.7490000000000001,-0.466,-0.43
3476,2,-0.47200000000000003,-1.287,-0.769,-0.43
3477,2,-1.117,-1.72,-0.35600000000000004,-0.43
3478,2,-1.368,-1.3119999999999998,0.7040000000000001,-0.43
3479,2,-1.214,-0.435,0.976,-0.43
3480,6,-1.276,-0.012,0.529,-0.43
3481,6,-1.409,-0.03,-0.22899999999999998,-0.43
3482,6,-1.693,-0.109,-1.196,-0.43
3483,1,-1.93,-0.247,-1.827,-0.43
3484,1,-1.994,-0.314,-2.07,-0.43
3485,1,-1.699,-0.254,-2.399,-0.43
3486,1,-0.991,0.057999999999999996,-2.73,-0.43
3487,2,-0.376,0.40700000000000003,-3.109,-0.43
3488,6,-0.18600000000000003,0.489,-1.595,-0.46
3489,6,-0.040999999999999995,0.40700000000000003,-0.903,-0.46
3490,6,0.9309999999999999,0.746,-0.6779999999999999,-0.46
3491,6,1.604,0.765,-0.659,-0.46
3492,6,1.656,0.168,-0.36,-0.46
3493,1,1.881,0.075,-0.8320000000000001,-0.46
3494,6,1.71,0.151,-1.556,-0.46
3495,5,1.148,0.113,-1.58,-0.46
3496,1,1.067,0.225,-1.36,-0.46
3497,1,1.074,0.23800000000000002,-1.425,-0.46
3498,1,0.813,0.154,-1.264,-0.46
3499,6,0.68,-0.034,-1.2,-0.46
3500,6,1.196,0.272,-1.308,-0.46
3501,6,1.5190000000000001,1.046,-1.287,-0.46
3502,5,1.286,1.172,-0.677,-0.46
3503,1,0.865,1.064,0.016,-0.46
3504,7,0.6779999999999999,0.716,0.514,-0.46
3505,6,0.617,0.324,0.545,-0.46
3506,6,0.054000000000000006,-0.085,0.561,-0.46
3507,1,-0.191,-0.287,1.05,-0.46
3508,6,-0.076,-0.779,1.203,-0.46
3509,6,0.11,-0.961,1.235,-0.46
3510,5,-0.037000000000000005,-0.721,0.948,-0.46
3511,5,-0.062,-0.508,0.998,-0.46
3512,3,0.18,-0.39899999999999997,0.8079999999999999,-0.46
3513,3,0.24100000000000002,-0.387,0.664,-0.46
3514,5,0.7340000000000001,-0.659,0.67,-0.46
3515,5,0.45,-0.981,0.262,-0.46
3516,3,-0.469,-0.831,-0.242,-0.46
3517,3,0.005,-0.28300000000000003,-0.6890000000000001,-0.46
3518,3,1.196,0.382,-1.5659999999999998,-0.46
3519,5,1.847,0.917,-2.096,-0.86
3520,5,2.6839999999999997,1.061,-2.3,-0.86
3521,1,2.926,1.133,-2.27,-0.86
3522,7,2.175,1.089,-2.062,-0.86
3523,5,1.7990000000000002,1.254,-1.936,-0.86
3524,5,1.4240000000000002,1.355,-1.761,-0.86
3525,7,1.2690000000000001,1.114,-1.321,-0.86
3526,2,1.581,0.838,-1.0490000000000002,-0.86
3527,7,1.5130000000000001,0.42200000000000004,-1.0270000000000001,-0.86
3528,4,1.31,0.092,-1.359,-0.86
3529,7,0.253,-0.08199999999999999,-1.6680000000000001,-0.86
3530,7,-0.076,0.10800000000000001,-1.5519999999999998,-0.86
3531,7,0.08900000000000001,0.534,-1.422,-0.86
3532,2,0.006999999999999999,0.5710000000000001,-1.3869999999999998,-0.86
3533,7,0.05,0.331,-1.595,-0.86
3534,3,0.087,-0.013999999999999999,-1.807,-0.86
3535,4,-0.655,-0.311,-1.9140000000000001,-0.86
3536,5,-1.89,-0.742,-1.786,-0.86
3537,3,-2.6069999999999998,-1.1420000000000001,-1.5590000000000002,-0.86
3538,4,-3.261,-1.2930000000000001,-1.3359999999999999,-0.86
3539,5,-3.529,-1.189,-0.877,-0.86
3540,3,-2.9939999999999998,-1.089,-0.684,-0.86
3541,4,-1.426,-0.687,-0.602,-0.86
3542,4,-0.08,-0.16399999999999998,-0.7390000000000001,-0.86
3543,3,0.342,0.022000000000000002,-0.358,-0.86
3544,4,-0.024,-0.17300000000000001,0.29600000000000004,-0.86
3545,4,-0.836,-0.517,0.48,-0.86
3546,7,-1.494,-0.628,0.33299999999999996,-0.86
3547,7,-1.5119999999999998,-0.573,0.27699999999999997,-0.86
3548,7,-1.22,-0.431,0.23,-0.86
3549,6,1.307,0.703,-0.943,0.38
3550,6,0.8170000000000001,0.802,-0.32799999999999996,0.38
3551,6,0.7390000000000001,0.7709999999999999,-0.155,0.38
3552,6,0.09699999999999999,0.266,-0.009000000000000001,0.38
3553,6,-0.534,-0.004,0.069,0.38
3554,6,-0.449,0.188,0.172,0.38
3555,6,-0.395,0.218,0.49200000000000005,0.38
3556,2,-0.222,0.39299999999999996,0.6659999999999999,0.38
3557,2,-0.11900000000000001,0.723,0.49200000000000005,0.38
3558,6,0.275,0.996,0.6679999999999999,0.38
3559,6,0.7170000000000001,1.006,1.382,0.38
3560,6,0.996,0.597,1.8019999999999998,0.38
3561,6,0.6509999999999999,0.447,1.9680000000000002,0.38
3562,6,0.124,0.755,1.9609999999999999,0.38
3563,6,-0.08199999999999999,1.245,1.742,0.38
3564,6,0.042,1.361,1.608,0.38
3565,6,0.26,1.131,1.6,0.38
3566,1,0.122,0.6409999999999999,1.5930000000000002,0.38
3567,2,0.33899999999999997,0.256,1.274,0.38
3568,2,0.6709999999999999,0.257,0.8640000000000001,0.38
3569,6,0.601,0.21899999999999997,0.514,0.38
3570,1,0.951,0.391,-0.284,0.38
3571,6,1.528,0.568,-1.032,0.38
3572,6,1.9409999999999998,0.8859999999999999,-1.262,0.38
3573,6,2.265,1.071,-1.025,0.38
3574,5,2.13,1.2919999999999998,-0.313,0.38
3575,1,1.482,1.396,0.49200000000000005,0.38
3576,1,0.885,1.735,1.219,0.38
3577,1,-0.061,1.37,2.0669999999999997,0.38
3578,6,-0.168,1.364,2.197,0.38
3579,6,0.2,1.1420000000000001,-0.32799999999999996,0.86
3580,6,0.069,0.593,-0.7020000000000001,0.86
3581,6,-0.18899999999999997,0.195,-0.20600000000000002,0.86
3582,1,-0.2,0.212,0.293,0.86
3583,6,0.17600000000000002,0.42200000000000004,-0.265,0.86
3584,6,1.0090000000000001,0.861,-0.665,0.86
3585,6,1.386,0.9440000000000001,-0.7879999999999999,0.86
3586,6,1.847,0.82,-0.593,0.86
3587,6,1.804,0.843,-0.568,0.86
3588,6,0.946,0.76,-0.14,0.86
3589,5,-0.111,0.035,-0.249,0.86
3590,3,0.278,0.08199999999999999,-0.45,0.86
3591,4,0.7979999999999999,0.626,-0.14800000000000002,0.86
3592,7,0.84,0.9790000000000001,0.16,0.86
3593,5,0.945,1.131,0.16399999999999998,0.86
3594,1,1.516,0.9520000000000001,0.37,0.86
3595,1,1.834,0.925,0.395,0.86
3596,7,1.645,1.406,0.335,0.86
3597,7,1.09,1.2670000000000001,0.368,0.86
3598,3,1.3259999999999998,1.4409999999999998,0.542,0.86
3599,4,1.238,1.153,0.52,0.86
3600,7,0.973,0.5579999999999999,0.7140000000000001,0.86
3601,7,0.302,-0.135,0.956,0.86
3602,4,-0.655,-0.5,1.224,0.86
3603,4,-1.4809999999999999,-1.094,1.133,0.86
3604,7,-1.8780000000000001,-1.412,0.9640000000000001,0.86
3605,3,-0.737,-0.539,0.563,0.86
3606,3,0.408,0.033,0.159,0.86
3607,3,-0.3,-0.213,0.138,0.86
3608,4,-1.38,-0.46399999999999997,0.223,0.86
3609,7,-1.3630000000000002,-0.49700000000000005,0.36200000000000004,0.86
3610,5,-1.469,-0.435,0.5539999999999999,0.99
3611,3,-1.122,-0.226,0.36700000000000005,0.99
3612,3,0.22699999999999998,0.098,-0.051,0.99
3613,7,0.725,0.524,-0.542,0.99
3614,5,0.752,0.775,-0.825,0.99
3615,5,0.154,0.35200000000000004,-1.0070000000000001,0.99
3616,5,-0.233,-0.025,-1.234,0.99
3617,7,-0.05,-0.11,-1.0659999999999998,0.99
3618,7,0.282,-0.021,-0.877,0.99
3619,3,-0.207,-0.033,-0.727,0.99
3620,7,-1.247,-0.055,-0.44299999999999995,0.99
3621,7,-1.067,0.166,-0.076,0.99
3622,5,-0.228,0.34,0.035,0.99
3623,7,0.27,0.648,-0.066,0.99
3624,7,0.087,0.715,-0.142,0.99
3625,3,-0.882,0.387,-0.21899999999999997,0.99
3626,4,-1.547,0.225,-0.10300000000000001,0.99
3627,7,-1.369,0.168,-0.146,0.99
3628,7,-1.381,-0.27399999999999997,-0.05,0.99
3629,3,-1.5130000000000001,-0.826,0.011000000000000001,0.99
3630,4,-1.765,-0.726,0.145,0.99
3631,4,-1.8940000000000001,-0.348,0.32799999999999996,0.99
3632,7,-2.206,-0.369,0.64,0.99
3633,5,-2.825,-0.804,1.043,0.99
3634,3,-3.452,-1.3730000000000002,1.273,0.99
3635,3,-3.6289999999999996,-1.4040000000000001,1.445,0.99
3636,3,-3.072,-1.1440000000000001,1.492,0.99
3637,4,-1.945,-0.872,1.168,0.99
3638,4,-0.982,-0.44,0.65,0.99
3639,4,-0.7140000000000001,-0.133,0.41200000000000003,0.99
